129756, 12614, 9686.93831, 21.759559093
130474, 14305, 9689.339685, 24.657284061
131194, 12538, 9686.93831, 21.548951538
131916, 18713, 9686.93831, 32.49913088
132640, 12842, 9689.339685, 22.090376825
133366, 14495, 9689.121676, 24.773722811
134094, 14400, 9686.93831, 25.08689981
134824, 18808, 9686.93831, 32.62075157
135556, 13849, 9686.93831, 24.06325529
136290, 19283, 9686.93831, 33.469408408
137026, 17079, 9689.339685, 29.786273647
137764, 16186, 9689.337856, 28.287971099
138504, 14970, 9686.93831, 26.070984107
139246, 19663, 9686.93831, 34.266111701
139990, 10752, 9686.93831, 18.661553257
140736, 17326, 9686.93831, 30.084145303
141484, 10790, 9686.93831, 18.647199657
142234, 15331, 9686.93831, 26.674140945
142986, 14723, 9686.93831, 25.490680974
143740, 18998, 9686.93831, 32.921676509
144496, 14590, 9686.93831, 25.289900005
145254, 16775, 9686.93831, 29.462870484
146014, 15141, 9686.93831, 26.485740158
146776, 16471, 9686.93831, 28.46203877
147540, 11797, 9686.93831, 20.498773843
148306, 11816, 9686.93831, 20.321380806
149074, 12291, 9686.93831, 21.382943619
149844, 16547, 9686.93831, 28.766330601
150616, 14970, 9686.93831, 25.819108089
151390, 13621, 9686.93831, 23.597832823
152166, 12082, 9686.93831, 20.961285826
152944, 14932, 9686.93831, 25.928788987
153724, 13241, 9686.93831, 22.866079307
154506, 15331, 9686.93831, 26.673118513
155290, 17041, 9686.93831, 29.658239958
156076, 15844, 9686.93831, 27.432881988
156864, 16433, 9686.93831, 28.358820636
157654, 12918, 9686.93831, 22.363342777
158446, 13013, 9686.93831, 22.621118504
159240, 14666, 9686.93831, 25.384702756
160036, 13811, 9686.93831, 23.749249805
160834, 14267, 9686.93831, 24.857829989
161634, 17725, 9686.93831, 30.625164478
162436, 16319, 9686.93831, 28.107718603
163240, 16395, 9686.93831, 28.178181712
164046, 14552, 9686.93831, 24.955009431
164854, 12918, 9686.93831, 22.498290309
165664, 18637, 9686.93831, 32.268130666
166476, 12690, 9686.93831, 21.875184022
167290, 12994, 9686.93831, 22.577275873
168106, 15958, 9686.93831, 27.58567913
168924, 17630, 9686.93831, 30.861186741
169744, 13982, 9689.337856, 24.106455577
170566, 15065, 9686.93831, 26.432793036
171390, 12633, 9686.93831, 21.784175555
172216, 16224, 9686.93831, 28.520950621
173044, 15673, 9686.93831, 27.112811536
173874, 13089, 9686.93831, 22.626299762
174706, 12842, 9686.93831, 21.178633924
175540, 13089, 9686.93831, 22.709597476
176376, 16224, 9686.93831, 28.199144791
177214, 13393, 9686.93831, 23.208404743
178054, 13982, 9686.93831, 24.152925354
178896, 18143, 9686.93831, 31.723558017
179740, 13792, 9686.93831, 23.802827414
180586, 14267, 9686.93831, 24.570993817
181434, 15198, 9686.93831, 26.148903784
182284, 14476, 9686.93831, 25.104651185
183136, 15236, 9686.93831, 26.295501954
183990, 12899, 9686.93831, 22.219865252
184846, 12025, 9688.873511, 20.988606957
185704, 12690, 9686.93831, 21.834671557
186564, 15369, 9686.93831, 26.482307463
187426, 13697, 9686.93831, 23.732472761
188290, 14818, 9686.93831, 25.646681487
189156, 17706, 9686.93831, 30.731753506
190024, 13298, 9686.93831, 23.166759665
190894, 15787, 9689.121676, 27.290180105
191766, 15122, 9686.93831, 26.024717968
192640, 12880, 9686.93831, 22.192586401
193516, 12633, 9686.93831, 21.683831134
194394, 12804, 9686.93831, 22.00938188
195274, 14343, 9686.93831, 24.799455773
196156, 12500, 9686.93831, 21.563501911
197040, 17383, 9686.93831, 30.055611934
197926, 18960, 9686.93831, 32.780286156
198814, 15122, 9686.93831, 26.061643085
199704, 17649, 9686.93831, 30.620513442
200596, 17934, 9686.93831, 31.33775929
201490, 14058, 9686.93831, 24.242906214
202386, 14571, 9686.93831, 25.429403806
203284, 18827, 9686.93831, 32.726578845
204184, 15255, 9686.93831, 26.262148419
205086, 12101, 9686.93831, 20.806611751
205990, 15749, 9686.93831, 27.242744848
206896, 15825, 9686.93831, 27.582800817
207804, 11626, 9686.93831, 20.280892034
208714, 17896, 9686.93831, 30.855306165
209626, 14932, 9686.93831, 26.052717978
210540, 15749, 9686.93831, 27.224481329
211456, 15768, 9686.93831, 27.462802538
212374, 17763, 9686.93831, 30.57086276
213294, 15464, 9686.93831, 26.975722283
214216, 13222, 9686.93831, 22.833924239
215140, 18181, 9686.93831, 31.68721751
216066, 10638, 9694.205249, 18.294328745
216994, 15160, 9686.93831, 26.506888978
217924, 19891, 9686.93831, 34.549405535
218856, 18010, 9686.93831, 31.040436138
219790, 15768, 9686.93831, 27.34289068
220726, 15008, 9686.93831, 26.358949603
221664, 17573, 9686.93831, 30.55569325
222604, 16813, 9686.93831, 29.153238088
223546, 15901, 9686.93831, 27.410174382
224490, 18257, 9686.93831, 31.779081926
225436, 14476, 9686.93831, 25.075793845
226384, 20100, 9686.93831, 34.797366096
227334, 17060, 9686.93831, 29.60076876
228286, 13564, 9686.93831, 23.51389772
229240, 16528, 9686.93831, 28.586584147
230196, 13678, 9686.93831, 23.865494448
231154, 15977, 9686.93831, 27.741408802
232114, 12880, 9686.93831, 22.397128591
233076, 17953, 9686.93831, 31.473944425
234040, 20670, 9686.93831, 36.066254913
235006, 16490, 9686.93831, 28.581621647
235974, 15084, 9686.93831, 26.2550595
236944, 12462, 9686.93831, 21.633743831
237916, 14153, 9686.93831, 24.377227925
238890, 12519, 9686.93831, 21.753948978
239866, 13450, 9686.93831, 23.186222507
240844, 13944, 9689.339685, 24.078137813
241824, 13754, 9686.93831, 23.56663049
242806, 17117, 9686.93831, 29.754733899
243790, 13279, 9686.93831, 22.978321496
244776, 12690, 9686.93831, 21.922705272
245764, 16984, 9686.93831, 29.359225457
246754, 14685, 9686.93831, 25.567966843
247746, 19720, 9686.93831, 34.03262749
248740, 13735, 9686.93831, 23.614860861
249736, 13507, 9686.93831, 23.210769125
250734, 14020, 9686.93831, 24.113933286
251734, 14514, 9686.93831, 25.552996122
252736, 12405, 9686.93831, 21.847093539
253740, 17174, 9686.93831, 30.488905183
254746, 15939, 9686.93831, 27.862813003
255754, 14096, 9686.93831, 24.982622423
256764, 13925, 9686.93831, 23.84586345
257776, 13925, 9686.93831, 24.618409082
258790, 17725, 9686.93831, 31.292157976
259806, 14780, 9686.93831, 26.183960717
260824, 10676, 9686.93831, 18.888206017
261844, 10562, 9686.93831, 18.450431285
262866, 12728, 9686.93831, 22.428029631
263890, 15825, 9686.93831, 28.001442677
264916, 11189, 9686.93831, 19.208075703
265944, 20955, 9686.93831, 37.447020471
266974, 16281, 9686.93831, 29.003028545
268006, 16946, 9686.93831, 29.906600975
269040, 14875, 9686.93831, 26.173921335
270076, 10771, 9699.899175, 19.082808047
271114, 12994, 9686.93831, 22.750565529
272154, 15844, 9686.93831, 28.308365573
273196, 18922, 9686.93831, 33.628191099
274240, 14685, 9686.93831, 26.07813656
275286, 17592, 9686.93831, 30.857407486
276334, 13146, 9686.93831, 23.067990336
277384, 17421, 9686.93831, 30.931665507
278436, 14476, 9686.93831, 25.536320919
279490, 12880, 9686.93831, 22.770787272
280546, 14343, 9686.93831, 25.09195057
281604, 17801, 9688.873511, 31.360684085
282664, 15464, 9691.650743, 27.145234095
283726, 19492, 9686.93831, 34.656736333
284790, 13640, 9686.93831, 24.045907547
285856, 21905, 9686.93831, 39.018079586
286924, 12101, 9686.93831, 21.325240705
287994, 20176, 9686.93831, 36.096401415
289066, 12709, 9688.551049, 22.383285247
290140, 12994, 9686.93831, 22.902357873
291216, 21183, 9686.93831, 37.513093987
292294, 13336, 9687.346625, 23.587872591
293374, 17269, 9686.93831, 30.333661787
294456, 15274, 9686.93831, 26.85394363
295540, 15084, 9686.93831, 26.6528197
296626, 16129, 9686.93831, 28.489914373
297714, 12139, 9687.519614, 21.570948796
298804, 12709, 9686.93831, 22.363040969
299896, 14039, 9686.93831, 24.82744445
300990, 16661, 9686.93831, 29.542842026
302086, 15578, 9686.93831, 27.67470036
303184, 11854, 9686.93831, 20.984528932
304284, 15882, 9686.93831, 28.246337098
305386, 13545, 9686.93831, 23.953737783
306490, 15502, 9686.93831, 27.382044365
307596, 14286, 9689.337856, 25.266323743
308704, 15901, 9686.93831, 28.388164887
309814, 12044, 9686.93831, 21.154271409
310926, 19986, 9686.93831, 35.631079181
312040, 14723, 9686.93831, 25.807083224
313156, 19625, 9686.93831, 34.759182864
314274, 12595, 9688.873511, 22.225667397
315394, 14324, 9689.121676, 25.40923044
316516, 18542, 9686.93831, 32.92340013
317640, 16167, 9688.149175, 28.599946779
318766, 14628, 9686.93831, 25.889933751
319894, 13393, 9686.93831, 23.684643921
321024, 15122, 9686.93831, 26.862156429
322156, 13602, 9686.93831, 24.152765869
323290, 14666, 9686.93831, 25.835721396
324426, 17706, 9686.93831, 31.343267594
325564, 13773, 9686.93831, 24.313869295
326704, 14001, 9686.93831, 24.737340373
327846, 14514, 9686.93831, 25.800556956
328990, 14780, 9686.93831, 26.102093145
330136, 13849, 9686.93831, 24.383368905
331284, 11607, 9689.42504, 20.355552992
332434, 15217, 9686.93831, 26.784825421
333586, 19853, 9686.93831, 35.171113054
334740, 13184, 9686.93831, 23.276823288
335896, 12139, 9686.93831, 21.536897949
337054, 13659, 9686.93831, 24.034465725
338214, 14020, 9688.149175, 24.91874427
339376, 18314, 9686.93831, 32.702475385
340540, 17744, 9686.93831, 31.265080941
341706, 13849, 9686.93831, 24.466924065
342874, 14305, 9686.93831, 25.511920951
344044, 15065, 9686.93831, 26.565790467
345216, 13640, 9686.93831, 24.059739252
346390, 15084, 9686.93831, 26.771380646
347566, 16661, 9686.93831, 29.611879469
348744, 13982, 9686.93831, 24.739791178
349924, 15255, 9686.93831, 26.898041219
351106, 14647, 9686.93831, 25.920726742
352290, 18390, 9686.93831, 32.720218872
353476, 11474, 9689.42504, 20.130269934
354664, 15426, 9686.93831, 27.143623959
355854, 13792, 9686.93831, 24.338341937
